Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	200	1650449538	1017.48	-104.676	251.076	-6.829268	13.04878	1.707317	-668	-550	-351	0.004501731	0.6205024	-0.07333598	0.780755
5	200	1650449538	986.004	-103.944	260.592	-7.073171	11.34146	1.097561	-668	-550	-351	0.007501119	0.6201972	-0.07339702	0.7809687
5	200	1650449538	967.704	-96.624	287.676	-7.439024	8.780488	0.2439024	-668	-551	-351	0.00595523	0.6198919	-0.07351909	0.7812128
5	200	1650449538	926.712	-88.572	262.056	-7.682927	7.804878	-0.9756098	-668	-551	-351	0.007918592	0.6197088	-0.07358012	0.7813349
5	200	1650449538	929.64	-99.552	258.396	-8.04878	7.073171	-0.3658537	-669	-548	-353	0.005683812	0.6194952	-0.07364117	0.781518
5	200	1650449538	952.332	-63.684	212.28	-7.804878	6.097561	1.219512	-669	-548	-353	0.007287506	0.6202277	-0.07217628	0.7810602
5	200	1650449538	938.424	-80.52	284.748	-7.317073	5	1.219512	-669	-549	-352	0.007895977	0.6196478	-0.07080294	0.7816401
5	200	1650449538	887.916	-89.304	286.212	-6.585366	4.146341	0.9756098	-669	-549	-352	0.006822846	0.6180608	-0.07028413	0.7829524
5	200	1650449538	903.288	-100.284	269.376	-5.487805	5.731708	0.2439024	-668	-548	-352	0.008264801	0.6176336	-0.06946013	0.7833491
5	200	1650449538	955.992	-123.708	251.808	-5.609756	6.097561	-0.3658537	-668	-548	-352	0.008761894	0.6176946	-0.06988738	0.7832575
5	200	1650449538	939.888	-124.44	302.316	-5.609756	6.341464	-0.8536586	-668	-548	-353	0.007918592	0.6159856	-0.07000946	0.7846004
5	200	1650449538	960.384	-79.788	263.52	-4.512195	6.097561	-0.4878049	-668	-548	-353	0.009270917	0.6158025	-0.06939909	0.7847835
5	200	1650449538	947.208	-101.016	272.304	-5	5.609756	-0.3658537	-668	-548	-353	0.008666133	0.6154668	-0.06900235	0.7850887
5	200	1650449538	928.908	-109.068	241.56	-4.146341	5.243903	-0.4878049	-668	-548	-353	0.007336416	0.6160161	-0.06946013	0.7846309
5	200	1650449538	921.588	-127.368	273.768	-2.317073	5.97561	0.6097561	-668	-549	-355	0.009398622	0.6156194	-0.07065035	0.784814
5	200	1650449538	923.784	-122.976	268.644	-2.317073	5.97561	0.3658537	-668	-549	-355	0.008192364	0.6159551	-0.07159642	0.7844783
5	200	1650449538	940.62	-149.328	268.644	-1.95122	5.121951	0.3658537	-668	-549	-354	0.007421232	0.6160771	-0.07361065	0.7842036
5	200	1650449538	958.92	-152.256	271.572	-2.317073	4.634147	-0.7317073	-668	-549	-354	0.006166665	0.6161382	-0.07483139	0.784051
5	200	1650449538	960.384	-147.864	261.324	-2.926829	4.146341	-1.95122	-667	-550	-355	0.008652366	-0.6163518	0.07632679	-0.7837153
5	200	1650449538	973.56	-132.492	264.984	-2.560976	4.878049	-1.95122	-667	-550	-355	0.006818477	-0.6165044	0.07684561	-0.7835627
5	200	1650449538	1006.5	-111.264	292.068	-0.8536586	6.585366	-2.073171	-668	-549	-355	0.004815206	-0.6155278	0.07641835	-0.7843868
5	200	1650449538	986.736	-142.008	289.14	-0.3658537	7.804878	-3.658537	-668	-549	-355	0.007217649	-0.6153752	0.07620472	-0.7845088
5	200	1650449538	941.352	-113.46	261.324	2.073171	9.02439	-5	-667	-549	-355	0.005448221	-0.6151311	0.07580798	-0.784753
5	200	1650449538	934.032	-122.244	270.108	1.829268	9.512196	-5.731708	-667	-549	-355	0.007155445	-0.6149175	0.07550279	-0.7849361
5	200	1650449538	955.26	-106.14	289.872	0.9756098	9.146341	-6.707317	-668	-549	-355	0.008631675	-0.6146428	0.07504501	-0.7851802
5	200	1650449538	914.268	-108.336	292.8	1.829268	9.146341	-6.341464	-668	-549	-355	0.004979511	-0.6144902	0.07470931	-0.7853633
5	200	1650449538	931.836	-92.232	310.368	1.585366	8.292683	-4.756098	-668	-551	-355	0.006853354	-0.6142155	0.07425153	-0.7856075
5	200	1650449538	934.032	-116.388	301.584	0.6097561	7.439024	-5.121951	-668	-551	-355	0.005945213	-0.6140629	0.07397687	-0.78576
5	200	1650449538	936.228	-114.192	294.264	-0.1219512	7.195122	-4.512195	-666	-550	-356	0.005556546	-0.6138798	0.07358012	-0.7859432
5	200	1650449538	928.176	-113.46	265.716	0.1219512	6.95122	-4.02439	-666	-550	-356	0.007697208	-0.6138188	0.07324442	-0.7860042
5	200	1650449538	934.764	-128.832	267.18	0.6097561	6.341464	-3.292683	-668	-551	-356	0.006253051	-0.6133	0.07248146	-0.7864925
5	200	1650449538	944.28	-116.388	268.644	0.6097561	6.585366	-2.439024	-668	-551	-356	0.008700454	-0.6131779	0.07226783	-0.7865841
5	200	1650449538	931.104	-130.296	258.396	1.097561	5.853659	-2.439024	-667	-551	-356	0.004815206	-0.6130253	0.07193213	-0.7867672
5	200	1650449538	943.548	-77.592	289.872	0.8536586	6.219512	-2.560976	-667	-551	-356	0.004696139	-0.6129338	0.0717185	-0.7868587
5	200	1650449538	942.084	-113.46	314.028	1.585366	5.365854	-1.829268	-667	-552	-357	0.004606436	-0.6127812	0.07135227	-0.7870113
5	200	1650449538	929.64	-115.656	263.52	1.585366	4.756098	-1.463415	-666	-551	-357	0.008235903	-0.6126896	0.07113864	-0.7870724
5	200	1650449538	939.156	-118.584	322.812	1.707317	4.146341	-1.585366	-666	-551	-357	0.00595523	-0.6125981	0.07080294	-0.7871944
5	200	1650449538	937.692	-130.296	259.128	0.3658537	3.658537	-1.707317	-666	-551	-357	0.006659268	-0.612537	0.07058931	-0.7872555
5	200	1650449538	939.156	-106.872	267.18	-1.097561	2.926829	-0.7317073	-666	-551	-357	0.00823952	-0.613361	0.0700705	-0.7866451
5	200	1650449538	928.176	-109.8	254.004	-1.463415	3.04878	-0.6097561	-666	-552	-356	0.00815225	0.6140019	-0.06891079	0.7862484
5	200	1650449538	926.712	-102.48	286.944	-0.7317073	2.560976	-0.7317073	-666	-552	-356	0.006486977	0.6137577	-0.06741539	0.7865841
5	200	1650449538	931.104	-99.552	270.108	-0.4878049	2.926829	-0.6097561	-666	-554	-357	0.005015293	0.6144292	-0.06747642	0.7860652
5	200	1650449538	977.952	-112.728	276.696	-0.4878049	3.902439	-1.219512	-666	-554	-357	0.006000101	0.6145818	-0.06671346	0.7860042
5	200	1650449538	966.24	-111.996	277.428	-0.7317073	3.902439	-1.95122	-666	-553	-357	0.004077952	0.614246	-0.06671346	0.7862789
5	200	1650449538	966.24	-108.336	280.356	-0.9756098	3.292683	-1.707317	-666	-553	-357	0.006840296	0.6135441	-0.06646931	0.7868282
5	200	1650449538	935.496	-102.48	333.06	-1.341463	2.682927	-1.829268	-665	-553	-356	0.009036502	0.6120487	-0.06625568	0.7879879
5	200	1650449538	936.96	-109.8	308.904	-1.463415	2.682927	-2.439024	-665	-553	-356	0.005448221	0.6109501	-0.06625568	0.788873
5	200	1650449538	905.484	-137.616	315.492	-0.1219512	3.414634	-2.682927	-666	-554	-356	0.003329634	0.6098208	-0.06625568	0.789758
5	200	1650449538	934.032	-59.292	284.748	1.585366	4.390244	-2.560976	-666	-554	-356	0.0084078	0.6097293	-0.06591998	0.789819
5	200	1650449538	922.32	-107.604	304.512	1.95122	4.878049	-2.073171	-665	-552	-356	0.008990211	0.6096683	-0.06567583	0.78988
5	200	1650449538	958.92	-105.408	284.748	3.170732	6.585366	-2.560976	-665	-552	-356	0.006371088	0.6095462	-0.06527909	0.7900326
5	200	1650449538	946.476	-83.448	296.46	4.146341	6.829268	-2.195122	-666	-553	-357	0.008325876	0.6093936	-0.06500442	0.7901548
5	200	1650449538	931.836	-95.16	299.388	5	6.585366	-2.073171	-666	-553	-357	0.008144936	0.6092105	-0.06451613	0.7903379
5	200	1650449538	938.424	-138.348	294.996	5.97561	5.97561	-2.317073	-665	-555	-358	0.00529847	0.6091189	-0.06418043	0.7904599
5	200	1650449538	932.568	-103.212	254.736	6.097561	5.121951	-3.04878	-665	-555	-358	0.00655098	0.6089664	-0.06363109	0.7906125
5	200	1650449538	931.836	-111.264	272.304	6.219512	5	-2.926829	-665	-554	-356	0.004777926	0.6089053	-0.06323435	0.7907041
5	200	1650449538	950.868	-93.696	286.212	5.97561	3.780488	-3.536585	-665	-554	-356	0.003229677	-0.6088138	0.06268502	-0.7908261
5	200	1650449538	950.136	-105.408	258.396	5.121951	2.317073	-3.536585	-664	-556	-356	0.006991124	-0.6087832	0.06228828	-0.7908567
5	200	1650449538	950.136	-112.728	271.572	4.634147	0	-2.682927	-664	-556	-356	0.005270272	-0.6088138	0.06176946	-0.7908872
5	200	1650449538	925.248	-102.48	287.676	4.268293	-0.7317073	-2.926829	-665	-554	-356	0.002441406	-0.6089053	0.06143376	-0.7908567
5	200	1650449538	946.476	-90.768	264.252	4.512195	-1.219512	-3.170732	-665	-554	-356	0.007861935	-0.6090274	0.06094546	-0.7907651
5	200	1650449538	954.528	-80.52	258.396	4.756098	-0.9756098	-2.560976	-664	-555	-356	0.006272086	-0.6091189	0.06060976	-0.7907346
5	200	1650449538	947.208	-122.976	299.388	4.878049	-0.7317073	-1.829268	-664	-555	-356	0.006792201	-0.609241	0.06012147	-0.7906736
5	200	1650449538	990.396	-125.172	300.852	4.634147	-0.4878049	-2.439024	-664	-556	-354	0.007524919	-0.609302	0.05981628	-0.790643
5	200	1650449538	959.652	-111.996	321.348	4.634147	-0.9756098	-4.146341	-664	-556	-354	0.008133951	-0.6094241	0.05929746	-0.790582
5	200	1650449538	952.332	-144.204	289.14	4.268293	-0.9756098	-4.878049	-664	-556	-353	0.0029901	-0.6095462	0.05893124	-0.7905515
5	200	1650449538	931.104	-103.944	294.996	3.536585	-0.9756098	-5	-664	-556	-353	0.008322295	-0.6096683	0.05838191	-0.7904599
5	200	1650449538	940.62	-144.936	305.244	2.804878	-1.585366	-5.121951	-664	-556	-353	0.007242381	-0.6097903	0.05807672	-0.7903989
5	200	1650449538	931.104	-106.872	281.088	1.95122	-1.463415	-4.634147	-664	-556	-353	0.008217789	-0.6099429	0.05758843	-0.7903073
5	200	1650449538	928.908	-106.872	263.52	1.585366	-0.7317073	-5	-663	-556	-352	0.005970224	-0.6100345	0.05731376	-0.7902768
5	200	1650449538	926.712	-90.768	265.716	2.560976	1.097561	-5.609756	-663	-556	-352	0.008527465	-0.610126	0.05685598	-0.7902158
5	200	1650449538	958.188	-120.78	267.18	2.926829	2.195122	-6.097561	-664	-557	-352	0.005354422	-0.6101565	0.05648976	-0.7902463
5	200	1650449538	934.764	-102.48	267.912	3.536585	2.560976	-6.097561	-664	-557	-352	0.006496159	-0.6101565	0.05594043	-0.7902768
5	200	1650449538	926.712	-90.768	294.996	4.512195	2.926829	-6.219512	-665	-557	-353	0.008488934	-0.610126	0.0555742	-0.7903073
5	200	1650449538	923.052	-118.584	259.128	5.97561	3.292683	-6.341464	-665	-557	-353	0.009144688	-0.6100955	0.05493332	-0.7903684
5	200	1650449538	929.64	-90.768	230.58	5.853659	3.536585	-6.341464	-664	-558	-352	0.00843611	-0.610065	0.05450606	-0.7904294
5	200	1650449538	958.92	-119.316	281.82	5.121951	4.878049	-6.219512	-664	-558	-353	0.008386506	-0.6100039	0.05386517	-0.790521
5	200	1650449538	947.94	-105.408	262.788	4.512195	4.634147	-5.853659	-664	-558	-353	0.006774628	-0.6099429	0.05343791	-0.7906125
5	200	1650449538	928.908	-84.912	250.344	3.902439	4.146341	-5.243903	-663	-558	-352	0.00478416	-0.6098514	0.05288858	-0.7907346
5	200	1650449538	939.156	-87.108	262.056	3.902439	2.926829	-4.512195	-663	-558	-352	0.007105289	-0.6098208	0.05252235	-0.7907651
5	200	1650449538	931.104	-120.048	290.604	4.146341	3.170732	-3.536585	-664	-560	-351	0.006739343	-0.6097903	0.05200354	-0.7908261
5	200	1650449538	966.24	-92.964	267.912	4.390244	3.04878	-3.170732	-664	-560	-351	0.00831513	-0.6097598	0.05166784	-0.7908567
5	200	1650449538	980.88	-119.316	245.952	3.658537	1.829268	-3.170732	-663	-559	-351	0.004777926	-0.6097598	0.05117954	-0.7909177
5	200	1650449538	975.024	-92.232	249.612	2.439024	0.4878049	-2.682927	-663	-559	-351	0.003694518	-0.6097903	0.05090487	-0.7909177
5	200	1650449538	990.396	-87.84	280.356	1.341463	-0.7317073	-3.04878	-663	-561	-351	0.006224389	-0.6098819	0.05050813	-0.7908567
5	200	1650449538	978.684	-84.18	297.924	1.219512	-1.219512	-3.292683	-663	-561	-351	0.00693978	-0.6099734	0.05026399	-0.7907956
5	200	1650449538	977.952	-87.84	298.656	1.219512	-0.8536586	-3.658537	-662	-561	-353	0.005960232	-0.6100955	0.04986725	-0.7907346
5	200	1650449538	968.436	-87.108	337.452	0.8536586	-0.6097561	-4.512195	-662	-561	-353	0.006901023	-0.6101871	0.04959258	-0.7906736
5	200	1650449538	957.456	-77.592	309.636	0.3658537	-0.6097561	-5.243903	-662	-561	-350	0.008464324	-0.6102786	0.04919584	-0.7906125
5	200	1650449538	931.836	-80.52	288.408	0.4878049	-0.2439024	-5.487805	-662	-561	-350	0.005920095	-0.6103702	0.04892117	-0.790582
5	200	1650449538	944.28	-90.768	289.14	0.3658537	0.3658537	-5.731708	-663	-562	-350	0.00783155	-0.6104618	0.04849391	-0.790521
5	200	1650449538	911.34	-76.86	245.22	0.4878049	0.9756098	-6.219512	-663	-562	-350	0.003662109	-0.6105228	0.04821924	-0.790521
5	200	1650449538	932.568	-86.376	279.624	2.073171	1.463415	-5.487805	-662	-562	-350	0.008264801	-0.6105533	0.04776147	-0.7904904
5	200	1650449538	936.228	-96.624	249.612	2.560976	1.585366	-5.121951	-662	-562	-350	0.007941141	-0.6105838	0.04742577	-0.7904904
5	200	1650449538	950.136	-109.068	261.324	3.414634	2.682927	-5.121951	-662	-564	-350	0.007797226	-0.6105838	0.04693747	-0.790521
5	200	1650449538	964.776	-103.212	251.076	3.780488	2.804878	-5	-662	-564	-350	0.006844651	-0.6105838	0.04657125	-0.7905515
5	200	1650449538	940.62	-113.46	281.82	2.560976	1.097561	-4.512195	-662	-563	-350	0.006827212	-0.6105838	0.04605243	-0.790582
5	200	1650449538	922.32	-64.416	254.736	1.463415	1.341463	-4.634147	-662	-563	-350	0.005879685	-0.6106144	0.04577776	-0.790582
5	200	1650449538	955.992	-101.748	281.82	1.341463	0.7317073	-4.512195	-661	-563	-349	0.006875062	-0.6106754	0.04535051	-0.7905515
5	200	1650449538	969.9	-120.78	278.892	0.6097561	-0.1219512	-3.902439	-661	-563	-349	0.008963652	-0.6107059	0.04510636	-0.790521
5	200	1650449538	955.26	-102.48	263.52	-0.7317073	-0.7317073	-3.536585	-661	-564	-348	0.007413196	-0.6121708	0.04635762	-0.7893307
5	200	1650449538	983.076	-91.5	266.448	-0.8536586	-0.9756098	-3.414634	-661	-564	-348	0.005132763	-0.6129338	0.04696799	-0.7887204
5	200	1650449538	969.168	-108.336	264.984	-1.463415	-0.7317073	-3.414634	-661	-564	-348	0.009115309	-0.6137272	0.04727317	-0.7880489
5	200	1650449538	935.496	-77.592	272.304	-1.219512	-0.9756098	-3.292683	-661	-564	-348	0.007658392	-0.6140934	0.0463271	-0.7878353
5	200	1650449538	940.62	-79.788	273.036	-0.6097561	-0.6097561	-2.682927	-661	-564	-347	0.008304371	-0.6143681	0.04620503	-0.7876217
5	200	1650449538	946.476	-102.48	284.748	-0.8536586	0.1219512	-2.682927	-661	-564	-347	0.007986048	-0.6145818	0.04654073	-0.7874386
5	200	1650449538	963.312	-73.2	281.82	-0.4878049	0.1219512	-2.073171	-662	-566	-348	0.005144362	-0.6148259	0.04629658	-0.787286
5	200	1650449538	947.208	-97.356	288.408	-0.9756098	0.1219512	-1.585366	-662	-566	-348	0.005039006	-0.6146428	0.0466628	-0.7874081
5	200	1650449538	971.364	-90.768	283.284	-1.463415	0.8536586	-0.3658537	-661	-565	-347	0.007642811	-0.615009	0.04663228	-0.7871029
5	200	1650449538	962.58	-90.768	279.624	-1.707317	0.4878049	-0.2439024	-661	-565	-347	0.005818543	-0.6146428	0.04657125	-0.7874081
5	200	1650449538	971.364	-95.16	308.172	-2.073171	-0.2439024	-1.097561	-661	-564	-347	0.008534452	-0.6140629	0.04709006	-0.7878048
5	200	1650449538	951.6	-62.952	289.14	-2.317073	-0.8536586	-0.9756098	-661	-564	-347	0.007033623	-0.6132084	0.04672384	-0.7885067
5	200	1650449538	928.908	-68.808	297.924	-2.439024	-0.4878049	-1.219512	-662	-566	-346	0.007092695	-0.6125675	0.0458388	-0.7890561
5	200	1650449538	937.692	-69.54	275.964	-1.95122	0.6097561	-1.707317	-662	-566	-346	0.006730493	-0.6127506	0.0450148	-0.7889645
5	200	1650449538	917.928	-72.468	292.068	-0.9756098	0.6097561	-0.6097561	-662	-566	-346	0.00773583	-0.6126896	0.0435194	-0.7890866
5	200	1650449538	929.64	-83.448	271.572	-0.7317073	0.4878049	-0.2439024	-662	-566	-346	0.005009347	-0.6127201	0.04348888	-0.7890866
5	200	1650449538	929.64	-96.624	265.716	-0.4878049	0.2439024	0.1219512	-662	-566	-354	0.007413196	-0.6129643	0.04412977	-0.7888424
5	200	1650449538	929.64	-71.004	270.84	-0.4878049	0.1219512	0.2439024	-662	-566	-354	0.007067439	-0.6133915	0.04370251	-0.7885373
5	200	1650449538	970.632	-101.748	287.676	-1.341463	-0.1219512	-0.1219512	-661	-566	-347	0.007283415	-0.6129643	0.04522843	-0.7887814
5	200	1650449538	966.24	-115.656	287.676	-1.829268	-0.4878049	-0.3658537	-661	-566	-347	0.009245164	-0.6139103	0.04638813	-0.7879574
5	200	1650449538	965.508	-122.976	258.396	-1.95122	-0.9756098	0.6097561	-661	-567	-346	0.01137287	-0.6140019	0.04779199	-0.7877743
5	200	1650449538	959.652	-122.976	262.788	-2.804878	-1.341463	0.9756098	-661	-567	-346	0.01054337	-0.6147344	0.04861598	-0.7871639
5	200	1650449538	999.18	-119.316	271.572	-4.268293	-1.097561	0.4878049	-661	-565	-346	0.01055467	-0.6158635	0.0491348	-0.7862484
5	200	1650449538	984.54	-99.552	306.708	-4.390244	-0.7317073	0.2439024	-661	-565	-346	0.01021313	-0.6157109	0.04916532	-0.7863705
5	200	1650449538	969.9	-81.252	290.604	-5	-0.6097561	-0.2439024	-661	-566	-346	0.01024227	-0.6152837	0.04864651	-0.7867367
5	200	1650449538	959.652	-62.952	281.088	-5.609756	-0.2439024	-0.7317073	-661	-566	-346	0.008192364	-0.6150395	0.04766991	-0.7870113
5	200	1650449538	948.672	-57.096	300.852	-4.512195	0.6097561	0.1219512	-662	-565	-345	0.009976962	-0.6146123	0.04678487	-0.7873775
5	200	1650449538	953.796	-118.584	287.676	-3.780488	0.9756098	0.4878049	-662	-565	-345	0.009089116	-0.614246	0.0471511	-0.7876522
5	200	1650449538	945.744	-81.984	303.78	-3.414634	1.707317	0.8536586	-663	-566	-345	0.008541433	-0.6135746	0.04629658	-0.7882321
5	200	1650449538	964.776	-89.304	287.676	-2.926829	2.317073	1.219512	-663	-566	-345	0.008485423	-0.6129338	0.04647969	-0.7887204
5	200	1650449538	947.94	-87.84	270.84	-3.04878	3.292683	2.073171	-661	-565	-347	0.009290185	-0.6127812	0.04626606	-0.7888424
5	200	1650449538	952.332	-83.448	296.46	-2.926829	3.414634	2.560976	-661	-565	-347	0.01086632	-0.6119571	0.04641865	-0.7894528
5	200	1650449538	971.364	-73.2	294.996	-2.560976	3.658537	2.439024	-662	-565	-346	0.008673008	-0.6114994	0.04510636	-0.7899106
5	200	1650449538	957.456	-86.376	289.14	-1.95122	4.02439	2.682927	-662	-565	-346	0.00657822	-0.6110416	0.04577776	-0.7902463
5	200	1650449538	957.456	-79.056	289.14	-1.463415	4.02439	2.682927	-663	-566	-346	0.009707469	-0.6103702	0.0446791	-0.7907956
5	200	1650449538	945.012	-87.84	256.932	-1.219512	4.02439	2.682927	-663	-566	-346	0.008513475	-0.6109501	0.04455702	-0.7903684
5	200	1650449538	925.98	-70.272	278.892	-1.219512	3.658537	2.195122	-662	-565	-346	0.009115309	-0.6122928	0.0438551	-0.7893612
5	200	1650449538	935.496	-72.468	232.776	-0.8536586	3.414634	2.682927	-662	-565	-346	0.006663742	-0.6133	0.04339732	-0.7886288
5	200	1650449538	935.496	-90.036	262.788	-0.3658537	2.560976	2.926829	-662	-564	-347	0.00934137	-0.6136662	0.04382458	-0.7882931
5	200	1650449538	950.868	-62.952	275.964	-0.3658537	1.707317	3.170732	-662	-564	-347	0.006147304	-0.6142155	0.04327525	-0.7879269
5	200	1650449538	945.012	-89.304	303.78	-0.3658537	0.4878049	4.512195	-662	-564	-345	0.01008983	-0.614246	0.04321421	-0.7878658
5	200	1650449538	961.848	-77.592	260.592	-0.7317073	-0.2439024	5	-663	-565	-347	0.008361594	-0.6149175	0.04348888	-0.787347
5	200	1650449538	959.652	-100.284	269.376	-1.341463	-1.707317	5.97561	-663	-565	-347	0.009941052	-0.615009	0.0435194	-0.7872555
5	200	1650449538	940.62	-122.976	267.18	-1.829268	-1.95122	5.853659	-663	-564	-345	0.009633506	-0.6151311	0.0435194	-0.7871639
5	200	1650449538	947.94	-73.932	273.036	-2.073171	-1.829268	4.634147	-663	-564	-345	0.00930621	-0.6152837	0.04364147	-0.7870418
5	200	1650449538	952.332	-70.272	291.336	-2.195122	-1.341463	3.902439	-661	-565	-345	0.01130453	-0.61507	0.04342784	-0.7871944
5	200	1650449538	957.456	-74.664	260.592	-2.439024	-1.097561	3.292683	-661	-565	-345	0.009010079	-0.6162603	0.04312265	-0.7863094
5	200	1650449538	943.548	-81.984	284.748	-2.317073	-1.097561	2.804878	-663	-565	-345	0.009474418	-0.6159245	0.0433668	-0.7865536
5	200	1650449538	958.92	-106.872	296.46	-1.707317	0.7317073	1.829268	-663	-565	-345	0.008421967	-0.6159551	0.04370251	-0.786523
5	200	1650449538	944.28	-85.644	305.244	-1.463415	1.463415	1.707317	-664	-565	-343	0.01101071	-0.6147954	0.0435194	-0.7874081
5	200	1650449538	960.384	-106.872	303.048	-1.341463	2.439024	1.463415	-664	-565	-343	0.0093286	-0.6137272	0.0435194	-0.7882626
5	200	1650449538	946.476	-81.984	319.884	-2.073171	2.073171	2.317073	-663	-564	-343	0.01039248	-0.6126896	0.0435194	-0.7890561
5	200	1650449538	953.064	-81.984	320.616	-3.170732	2.926829	1.341463	-663	-564	-343	0.01020146	-0.6111942	0.04354991	-0.7902158
5	200	1650449538	950.868	-115.656	293.532	-3.170732	3.292683	1.219512	-663	-566	-342	0.0110053	-0.6113163	0.0438551	-0.7900937
5	200	1650449538	932.568	-79.788	321.348	-3.902439	3.536585	1.097561	-663	-566	-342	0.01135451	-0.6105838	0.04406873	-0.790643
5	200	1650449538	942.816	-69.54	279.624	-4.390244	3.292683	0.9756098	-663	-564	-344	0.01088823	-0.6103702	0.04330577	-0.7908567
5	200	1650449538	966.972	-55.632	315.492	-4.390244	2.073171	1.463415	-663	-564	-344	0.009480707	-0.6097293	0.04205451	-0.7914365
5	200	1650449538	945.012	-76.128	245.952	-4.756098	0.8536586	1.219512	-663	-564	-343	0.00956832	-0.6108585	0.0417188	-0.790582
5	200	1650449538	938.424	-81.984	315.492	-5.243903	-0.2439024	1.463415	-663	-564	-343	0.01153936	-0.6106144	0.04190191	-0.7907346
5	200	1650449538	940.62	-64.416	265.716	-5.365854	-0.7317073	1.341463	-663	-564	-344	0.01053489	-0.6121708	0.04132206	-0.7895749
